Messstelle:                ;Baumgarten, Bl 2099.011
HZB-Nummer:                ;308676
HD-Nummer:                 ;2099.011
DBMS-Nummer:               ;4002210
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
01.05.2014 00:00:00   ;   235,67 ;     
01.06.2014 00:00:00   ;   235,85 ;     
01.07.2014 00:00:00   ;   235,91 ;     
01.08.2014 00:00:00   ;   235,84 ;     
01.09.2014 00:00:00   ;   235,78 ;     
01.10.2014 00:00:00   ;   235,78 ;     
01.11.2014 00:00:00   ;   235,80 ;     
01.12.2014 00:00:00   ;   235,78 ;     
01.01.2015 00:00:00   ;   235,82 ;     
01.02.2015 00:00:00   ;   236,01 ;     
01.03.2015 00:00:00   ;   236,05 ;     
01.04.2015 00:00:00   ;   236,13 ;     
01.05.2015 00:00:00   ;   236,17 ;     
01.06.2015 00:00:00   ;   236,11 ;     
01.07.2015 00:00:00   ;   236,01 ;     
01.08.2015 00:00:00   ;   235,88 ;     
01.09.2015 00:00:00   ;   235,77 ;     
01.10.2015 00:00:00   ;   235,68 ;     
01.11.2015 00:00:00   ;   235,62 ;     
01.12.2015 00:00:00   ;   235,57 ;     
01.01.2016 00:00:00   ;   235,54 ;     
01.02.2016 00:00:00   ;   235,64 ;     
01.03.2016 00:00:00   ;   235,75 ;     
01.04.2016 00:00:00   ;   235,84 ;     
01.05.2016 00:00:00   ;   235,89 ;     
01.06.2016 00:00:00   ;   236,21 ;     
01.07.2016 00:00:00   ;   236,49 ;     
01.08.2016 00:00:00   ;   236,67 ;     
01.09.2016 00:00:00   ;   236,47 ;     
01.10.2016 00:00:00   ;   236,28 ;     
01.11.2016 00:00:00   ;   236,14 ;     
01.12.2016 00:00:00   ;   236,10 ;     
01.01.2017 00:00:00   ;   236,06 ;     
01.02.2017 00:00:00   ;   236,01 ;     
01.03.2017 00:00:00   ;   236,15 ;     
01.04.2017 00:00:00   ;   236,36 ;     
01.05.2017 00:00:00   ;   236,34 ;     
01.06.2017 00:00:00   ;   236,26 ;     
01.07.2017 00:00:00   ;   236,11 ;     
01.08.2017 00:00:00   ;   235,99 ;     
01.09.2017 00:00:00   ;   235,88 ;     
01.10.2017 00:00:00   ;   235,78 ;     
01.11.2017 00:00:00   ;   235,70 ;     
01.12.2017 00:00:00   ;   235,69 ;     
01.01.2018 00:00:00   ;   235,95 ;     
01.02.2018 00:00:00   ;   236,36 ;     
01.03.2018 00:00:00   ;   236,34 ;     
01.04.2018 00:00:00   ;   236,22 ;     
01.05.2018 00:00:00   ;   236,10 ;     
01.06.2018 00:00:00   ;   235,98 ;     
01.07.2018 00:00:00   ;   235,89 ;     
01.08.2018 00:00:00   ;   235,79 ;     
01.09.2018 00:00:00   ;   235,70 ;     
01.10.2018 00:00:00   ;   235,62 ;     
01.11.2018 00:00:00   ;   235,54 ;     
01.12.2018 00:00:00   ;   235,52 ;     
01.01.2019 00:00:00   ;   235,66 ;     
01.02.2019 00:00:00   ;   235,87 ;     
01.03.2019 00:00:00   ;   235,95 ;     
01.04.2019 00:00:00   ;   236,08 ;     
01.05.2019 00:00:00   ;   236,10 ;     
01.06.2019 00:00:00   ;   236,13 ;     
01.07.2019 00:00:00   ;   236,08 ;     
01.08.2019 00:00:00   ;   235,97 ;     
01.09.2019 00:00:00   ;   235,86 ;     
01.10.2019 00:00:00   ;   235,75 ;     
01.11.2019 00:00:00   ;   235,66 ;     
01.12.2019 00:00:00   ;   235,59 ;     
01.01.2020 00:00:00   ;   235,54 ;     
01.02.2020 00:00:00   ;   235,59 ;     
01.03.2020 00:00:00   ;   235,70 ;     
01.04.2020 00:00:00   ;   235,76 ;     
01.05.2020 00:00:00   ;   235,76 ;     
01.06.2020 00:00:00   ;   235,75 ;     
01.07.2020 00:00:00   ;   235,90 ;     
01.08.2020 00:00:00   ;   236,16 ;     
01.09.2020 00:00:00   ;   236,29 ;     
01.10.2020 00:00:00   ;   236,32 ;     
01.11.2020 00:00:00   ;   236,30 ;     
01.12.2020 00:00:00   ;   236,26 ;     
01.01.2021 00:00:00   ;   236,17 ;     
01.02.2021 00:00:00   ;   236,39 ;     
01.03.2021 00:00:00   ;   236,46 ;     
01.04.2021 00:00:00   ;   236,34 ;     
01.05.2021 00:00:00   ;   236,29 ;     
01.06.2021 00:00:00   ;   236,33 ;     
01.07.2021 00:00:00   ;   236,21 ;     
01.08.2021 00:00:00   ;   236,20 ;     
01.09.2021 00:00:00   ;   236,17 ;     
01.10.2021 00:00:00   ;   236,08 ;     
01.11.2021 00:00:00   ;   235,97 ;     
01.12.2021 00:00:00   ;   235,88 ;     
01.01.2022 00:00:00   ;Lücke         ; 
